game_id,tag
966986,Driving
966986,Immersive Sim
966986,Trains
966986,Automobile Sim
966986,transportation
896649,Singleplayer
896649,Steam Achievements
896649,Steam Cloud
896649,Atmospheric
896649,Story Rich
896649,2D
896649,Funny
896649,Comedy
896649,Anime
896649,Cute
896649,Choices Matter
896649,Colorful
896649,Futuristic
896649,Sexual Content
896649,Visual Novel
896649,Linear
896649,Hand-drawn
896649,Romance
896649,Emotional
896649,Романтика
748639,Singleplayer
748639,Steam Achievements
748639,Partial Controller Support
748639,Female Protagonist
748639,Dark
748639,Point & Click
748639,Mystery
748639,Realistic
748639,Crime
748639,Visual Novel
748639,Detective
748639,Drama
748639,Illuminati
748639,Romance
748639,Alternate History
748639,1980s
748639,Supernatural
748639,Noir
748639,Протагонистка
748639,LGBTQ+
748639,Conspiracy
748639,Investigation
748639,Minigames
748639,Романтика
782266,Singleplayer
782266,RPG
782266,Story Rich
782266,Fantasy
782266,Anime
782266,Nudity
782266,Mature
782266,combat
782266,Medieval
782266,Sexual Content
782266,Visual Novel
782266,JRPG
782266,Dating Sim
782266,Ninja
782266,Tactical RPG
782266,NSFW
782266,Rome
782266,hentai
782266,adult
782266,Хентай
782266,eroge
793701,Singleplayer
793701,Full controller support
793701,Story Rich
793701,2D
793701,Fantasy
793701,Anime
793701,Cinematic
793701,Magic
793701,Visual Novel
793701,Immersive Sim
793701,FMV
23482,Singleplayer
23482,Steam Achievements
23482,Steam Cloud
23482,steam-trading-cards
23482,Anime
23482,Nudity
23482,Sexual Content
23482,Visual Novel
22607,Singleplayer
22607,Steam Achievements
22607,steam-trading-cards
22607,Great Soundtrack
22607,Story Rich
22607,Anime
22607,Mystery
22607,Sexual Content
22607,Visual Novel
704774,Singleplayer
704774,Steam Achievements
704774,Steam Cloud
704774,2D
704774,Comedy
704774,Nudity
704774,Colorful
704774,Sexual Content
704774,Multiple Endings
704774,Visual Novel
704774,Hand-drawn
704774,Comic Book
704774,Narration
704774,Cartoon
704774,Emotional
704774,Dating Sim
704774,LGBTQ+
704774,cats
704774,Match 3
704774,hentai
704774,Dog
704774,Котики
704774,Хентай
600967,Singleplayer
600967,Steam Achievements
600967,Steam Cloud
600967,Funny
600967,Comedy
600967,Anime
600967,Nudity
600967,Cute
600967,Mature
600967,Sexual Content
600967,Hand-drawn
600967,Dragons
600967,Dating Sim
600967,2D Platformer
600967,LGBTQ+
600967,2D-платформер
600967,cats
600967,Horses
600967,hentai
600967,Dog
600967,Котики
600967,Хентай
514897,Singleplayer
514897,Story Rich
514897,Female Protagonist
514897,Anime
514897,Choices Matter
514897,Crime
514897,Visual Novel
514897,Blood
514897,Romance
514897,Thriller
514897,mafia
514897,Otome
514897,japanese
514897,Voice Acting
514897,english
514897,app
514897,religion
514897,different-endings
514897,localization
514897,dating-simulator
514897,nintendo-switch
514897,ps-vita
688832,Singleplayer
688832,Steam Achievements
688832,Full controller support
688832,Steam Cloud
688832,Atmospheric
688832,RPG
688832,Fantasy
688832,Female Protagonist
688832,Controller
688832,Cute
688832,Colorful
688832,3D
688832,Medieval
688832,Magic
688832,Multiple Endings
688832,Top-Down
688832,JRPG
688832,Turn-Based Combat
688832,Turn-Based Tactics
688832,Romance
688832,Emotional
688832,Протагонистка
688832,Романтика
647615,Singleplayer
647615,Steam Achievements
647615,2D
647615,Funny
647615,Sexual Content
909846,Singleplayer
909846,Steam Achievements
909846,Atmospheric
909846,Female Protagonist
909846,Nudity
909846,Character Customization
909846,3D
909846,Mature
909846,Realistic
909846,Sexual Content
909846,Management
909846,Relaxing
909846,Romance
909846,Dating Sim
909846,Протагонистка
909846,Clicker
909846,NSFW
909846,Life Sim
909846,Романтика
909846,Time Management
909846,hentai
909846,Хентай
14508,Singleplayer
14508,Steam Cloud
14508,steam-trading-cards
14508,Anime
14508,Visual Novel
15098,Singleplayer
15098,Steam Achievements
15098,RPG
15098,Visual Novel
695798,Singleplayer
695798,Steam Cloud
695798,Story Rich
695798,Partial Controller Support
695798,Female Protagonist
695798,Action-Adventure
695798,Anime
695798,Choices Matter
695798,Colorful
695798,Multiple Endings
695798,Crime
695798,Visual Novel
695798,Romance
695798,Dating Sim
695798,Noir
695798,Протагонистка
695798,Text-Based
695798,Романтика
695798,Otome
602329,Singleplayer
602329,Steam Cloud
602329,Story Rich
602329,Horror
602329,Fantasy
602329,Anime
602329,Nudity
602329,Magic
602329,Sexual Content
602329,Visual Novel
47305,Singleplayer
47305,Steam Achievements
47305,Nudity
47305,LGBTQ+
44830,Singleplayer
44830,Steam Achievements
44830,steam-trading-cards
44830,RPG
44830,Nudity
44830,Sexual Content
67520,Mystery
67520,Story
67520,Drama
67520,character
67520,Romance
67520,Investigation
67520,work
67520,collection
67520,balance
67520,love
67520,ancient
67520,school
67520,murder
67520,student
67520,girl
67520,girls
67520,baby
60153,Singleplayer
60153,Steam Achievements
60153,Steam Cloud
60153,steam-trading-cards
60153,Anime
60153,Nudity
60153,In-App Purchases
60153,Sexual Content
37438,Singleplayer
37438,Steam Achievements
37438,RPG
37438,Story Rich
37438,FPS
37438,Exploration
37438,Action RPG
37438,Anime
37438,Cute
37438,Historical
37438,Sexual Content
37438,Visual Novel
37438,Drama
37438,Romance
37438,Emotional
37438,Dating Sim
37438,tabletop
44180,Singleplayer
44180,Steam Cloud
44180,steam-trading-cards
44180,Horror
44180,Anime
44180,Nudity
44180,Sexual Content
44180,Visual Novel
44180,Dating Sim
22108,Singleplayer
22108,Steam Achievements
22108,Steam Cloud
22108,steam-trading-cards
22108,Story Rich
22108,Partial Controller Support
22108,Horror
22108,Gore
22108,Female Protagonist
22108,Visual Novel
22108,Supernatural
22108,Thriller
16330,Singleplayer
16330,Steam Achievements
16330,Steam Cloud
16330,steam-trading-cards
16330,Anime
16330,Visual Novel
17770,Singleplayer
17770,Steam Achievements
17770,Steam Cloud
17770,steam-trading-cards
17770,Partial Controller Support
17770,Anime
17770,Visual Novel
16866,Singleplayer
16866,Steam Achievements
16866,steam-trading-cards
16866,Partial Controller Support
16866,Horror
16866,Funny
16866,Female Protagonist
16866,Comedy
16866,Memes
16866,Multiple Endings
16866,Visual Novel
16866,Romance
16866,Dating Sim
16866,Political
16866,Parody
16866,cats
16866,Politics
16866,Otome
62533,Singleplayer
62533,Story Rich
62533,Anime
62533,Nudity
62533,Sexual Content
62533,Visual Novel
62533,Dating Sim
60115,Singleplayer
60115,Steam Achievements
60115,Great Soundtrack
60115,Story Rich
60115,2D
60115,Partial Controller Support
60115,Horror
60115,Comedy
60115,Anime
60115,Nudity
60115,Cute
60115,Mature
60115,Sexual Content
60115,Visual Novel
60115,Romance
60115,Dating Sim
507179,Singleplayer
507179,Gore
507179,Violent
507179,Early Access
507179,Nudity
507179,Mature
507179,Sexual Content
507179,Visual Novel
507179,Romance
507179,Alternate History
507179,Minimalist
507179,Dating Sim
507179,NSFW
507179,Time Management
507179,hentai
508520,Singleplayer
508520,RPG
508520,Story Rich
508520,2D
508520,Anime
508520,Nudity
508520,Cute
508520,Choices Matter
508520,Crafting
508520,combat
508520,Sexual Content
508520,Multiple Endings
508520,Visual Novel
508520,Hand-drawn
508520,Match 3
508520,hentai
986117,Singleplayer
986117,Steam Achievements
986117,Steam Cloud
986117,Atmospheric
986117,Story Rich
986117,Female Protagonist
986117,Point & Click
986117,Cute
986117,Colorful
986117,Relaxing
986117,Drama
986117,Hand-drawn
986117,Romance
986117,Comic Book
986117,Cartoon
986117,Протагонистка
986117,Soundtrack
986117,Hidden Object
986117,cats
986117,Романтика
986117,Design & Illustration
986117,Котики
992189,Singleplayer
992189,Full controller support
992189,Atmospheric
992189,RPG
992189,Story Rich
992189,2D
992189,Fantasy
992189,Controller
992189,Tactical
992189,Dark Fantasy
992189,Turn-Based Strategy
992189,Magic
992189,Multiple Endings
992189,Visual Novel
992189,Drama
992189,Hand-drawn
992189,2.5D
992189,Turn-Based Tactics
992189,Narration
992189,Choose Your Own Adventure
484988,Singleplayer
484988,Steam Achievements
484988,Story Rich
484988,2D
484988,Funny
484988,Comedy
484988,Anime
484988,Character Customization
484988,Cute
484988,Choices Matter
484988,Colorful
484988,Memes
484988,Multiple Endings
484988,Visual Novel
484988,Romance
484988,Dating Sim
484988,LGBTQ+
351820,Singleplayer
351820,Steam Cloud
351820,RPG
351820,Story Rich
351820,2D
351820,Horror
351820,Funny
351820,Exploration
351820,Comedy
351820,Early Access
351820,Dark
351820,Anime
351820,Cute
351820,Mystery
351820,Choices Matter
351820,VR
351820,Sexual Content
351820,Multiple Endings
351820,Visual Novel
351820,Episodic
351820,Romance
351820,Choose Your Own Adventure
351820,Dating Sim
351820,Interactive Fiction
351820,Hidden Object
351820,VR Only
581127,Singleplayer
581127,Steam Achievements
581127,Steam Cloud
581127,Atmospheric
581127,Story Rich
581127,Female Protagonist
581127,Anime
581127,Point & Click
581127,Cute
581127,3D
581127,VR
581127,Visual Novel
581127,Relaxing
581127,Drama
581127,Choose Your Own Adventure
581127,Протагонистка
581127,nature
581127,6DOF
581127,Otome
581127,Political Sim
574795,Singleplayer
574795,Steam Achievements
574795,Story Rich
574795,Point & Click
574795,Colorful
574795,Visual Novel
574795,Hand-drawn
574795,Choose Your Own Adventure
574795,Time Manipulation
574795,Inventory Management
574795,Time Management
493481,Singleplayer
493481,Comedy
493481,Nudity
493481,Mystery
493481,puzzles
493481,Cartoony
493481,Soundtrack
493481,explore
493481,journey
493481,Text-Based
493481,escape
493481,tv
493481,words
493481,king
494415,Singleplayer
494415,Steam Achievements
494415,Steam Cloud
494415,Story Rich
494415,2D
494415,Horror
494415,Fantasy
494415,Dark
494415,Anime
494415,Mystery
494415,Dark Fantasy
494415,Medieval
494415,Multiple Endings
494415,Visual Novel
494415,Drama
494415,Hand-drawn
494415,Interactive Fiction
494415,Supernatural
494415,Gothic
494415,Psychological
494415,philosophical
370279,Singleplayer
370279,RPG
370279,Funny
370279,Female Protagonist
370279,Anime
370279,role-playing
370279,Nudity
370279,Memes
370279,Multiple Endings
370279,JRPG
370279,NSFW
370279,adult
349560,Singleplayer
349560,Steam Achievements
349560,Steam Cloud
349560,RPG
349560,FPS
349560,Nudity
349560,Mature
349560,Sexual Content
283994,Singleplayer
283994,Steam Achievements
283994,Nudity
283992,Singleplayer
283992,Steam Achievements
283992,2D
283992,Anime
283992,Nudity
283992,Sexual Content
283992,Relaxing
283992,Linear
283992,Clicker
283992,hentai
283992,Хентай
826764,Singleplayer
826764,Atmospheric
826764,2D
826764,Female Protagonist
826764,Anime
826764,Nudity
826764,Colorful
826764,3D
826764,Futuristic
826764,Sexual Content
826764,3D Platformer
826764,Протагонистка
826764,2D Platformer
826764,2D-платформер
826764,Clicker
914782,Singleplayer
914782,Story Rich
914782,Anime
914782,Nudity
914782,Sexual Content
914782,Management
914782,Visual Novel
914782,Drama
914782,Emotional
914782,Dating Sim
914782,Interactive Fiction
727384,Singleplayer
727384,Story Rich
727384,Comedy
727384,Nudity
727384,Replay Value
727384,Choices Matter
727384,Mature
727384,Realistic
727384,Sexual Content
727384,Visual Novel
727384,Romance
727384,NSFW
727384,Романтика
776306,Singleplayer
776306,Steam Achievements
776306,Story Rich
776306,Female Protagonist
776306,Anime
776306,Nudity
776306,Sexual Content
776306,Visual Novel
776306,Romance
776306,Cartoon
776306,Dating Sim
776306,Interactive Fiction
776306,Протагонистка
776306,LGBTQ+
776306,NSFW
776306,Романтика
776306,hentai
776306,Хентай
825323,Singleplayer
825323,RPG
825323,Story Rich
825323,2D
825323,Female Protagonist
825323,Early Access
825323,Anime
825323,Nudity
825323,3D
825323,Mature
825323,Roguelike
825323,Medieval
825323,Turn-Based Strategy
825323,Sexual Content
825323,Visual Novel
825323,JRPG
825323,Tower Defense
825323,Протагонистка
825323,NSFW
825323,hentai
825323,Card Battler
825323,adult
825323,Хентай
825323,Auto Battler
825323,Автобаттлер
825323,Erotic
367105,Singleplayer
367105,Gore
367105,Violent
367105,Sexual Content
847743,Singleplayer
847743,Steam Achievements
847743,Full controller support
847743,Steam Cloud
847743,RPG
847743,Story Rich
847743,Sci-fi
847743,Fantasy
847743,Exploration
847743,Anime
847743,3D
847743,Visual Novel
847743,JRPG
847743,Drama
847743,Lore-Rich
847743,Party-Based RPG
847743,nature
847743,Swordplay
847743,Tactical RPG
847743,Strategy RPG
964313,Singleplayer
964313,Steam Achievements
964313,Full controller support
964313,Steam Cloud
964313,RPG
964313,Open World
964313,Exploration
964313,Sandbox
964313,Pixel Graphics
964313,Early Access
964313,Cute
964313,Crafting
964313,Building
964313,Relaxing
964313,Dating Sim
964313,Fishing
964313,Agriculture
964313,Life Sim
964313,Mining
964313,Farming Sim
980717,Singleplayer
980717,Steam Achievements
980717,Steam Cloud
980717,RPG
980717,Story Rich
980717,Horror
980717,Dark
980717,Anime
980717,Cute
980717,Mystery
980717,Historical
980717,Medieval
980717,Multiple Endings
980717,Visual Novel
980717,Drama
980717,Romance
980717,Dating Sim
980717,Interactive Fiction
980717,Family Sharing
980717,Романтика
980717,cooking
980717,Word Game
980717,Кулинария
974074,Singleplayer
974074,Steam Achievements
974074,Steam Cloud
974074,RPG
974074,Story Rich
974074,Fantasy
974074,Anime
974074,Nudity
974074,Mature
974074,Turn-Based Strategy
974074,Sexual Content
974074,JRPG
974074,Turn-Based Tactics
974074,Romance
974074,NSFW
974074,Романтика
974074,hentai
974074,Хентай
979367,Singleplayer
979367,Multiplayer
979367,Steam Cloud
979367,RPG
979367,Story Rich
979367,First-Person
979367,Female Protagonist
979367,Choices Matter
979367,Sexual Content
979367,Multiple Endings
979367,Visual Novel
979367,Relaxing
979367,Drama
979367,Romance
979367,Emotional
979367,Choose Your Own Adventure
979367,Dating Sim
979367,Interactive Fiction
979367,Протагонистка
979367,Immersive Sim
979367,Family Sharing
979367,FMV
979367,Романтика
977693,Singleplayer
977693,Story Rich
977693,2D
977693,Fantasy
977693,Female Protagonist
977693,In-App Purchases
977693,Choices Matter
977693,Colorful
977693,Multiple Endings
977693,Visual Novel
977693,Cartoony
977693,Romance
977693,Emotional
977693,Choose Your Own Adventure
977693,Dating Sim
977693,Протагонистка
977693,Immersive Sim
977693,LGBTQ+
977693,Text-Based
977693,Романтика
977693,Otome
966311,Singleplayer
966311,Steam Achievements
966311,Full controller support
966311,Steam Cloud
966311,Atmospheric
966311,Cute
966311,3D
966311,Cinematic
966311,Isometric
966311,Building
966311,Relaxing
966311,Music
966311,Surreal
966311,Stylized
966311,Romance
966311,Cartoon
966311,City Builder
966311,Minimalist
966311,Match 3
966311,Agriculture
966311,Logic
966311,Романтика
966311,Tracked Controller Support
963897,Singleplayer
963897,Steam Achievements
963897,Story Rich
963897,Funny
963897,Comedy
963897,Nudity
963897,Cute
963897,3D
963897,Mature
963897,Realistic
963897,Sexual Content
963897,Visual Novel
963897,Romance
963897,Choose Your Own Adventure
963897,Dating Sim
963897,Education
963897,Modern
963897,NSFW
963897,FMV
963897,Life Sim
963897,Романтика
650901,Singleplayer
650901,RPG
650901,Open World
650901,2D
650901,Exploration
650901,Sandbox
650901,Female Protagonist
650901,Survival
650901,Violent
650901,Stealth
650901,Early Access
650901,role-playing
650901,Nudity
650901,Dark Fantasy
650901,Sexual Content
650901,Visual Novel
650901,Choose Your Own Adventure
650901,Протагонистка
650901,NSFW
650901,hentai
650901,Хентай
667711,Singleplayer
667711,Steam Achievements
667711,Steam Cloud
667711,2D
667711,Female Protagonist
667711,Anime
667711,Nudity
667711,Cute
667711,Colorful
667711,Sexual Content
667711,Visual Novel
667711,Relaxing
667711,Romance
667711,Dating Sim
667711,Протагонистка
667711,Романтика
667711,tabletop
324156,Singleplayer
324156,RPG
324156,Partial Controller Support
324156,Nudity
324156,NSFW
324156,adult
324156,eroge
385272,Dating Sim
385272,NSFW
385272,Erotic
385272,adult-game
385272,milf
385272,big-dick
385272,mom
385272,nerd
385272,big-tits
385522,Singleplayer
385522,Steam Cloud
385522,Visual Novel
385522,NSFW
385522,hentai
385522,eroge
385522,vn
64032,Singleplayer
64032,Steam Cloud
64032,RPG
64032,Anime
64032,Nudity
64032,RPGMaker
64032,RPG Maker
61416,Singleplayer
61416,Horror
61416,Violent
61416,Captions available
61416,Sexual Content
61416,Visual Novel
61416,Dark Humor
61416,Hand-drawn
61416,Dating Sim
62032,Singleplayer
62032,Fantasy
62032,Violent
62032,Sexual Content
62032,Visual Novel
61796,Singleplayer
61796,Steam Achievements
61796,Funny
61796,Comedy
61796,Dating Sim
372722,Singleplayer
372722,Atmospheric
372722,Story Rich
372722,Horror
372722,Fantasy
372722,Dark
372722,Point & Click
372722,Mystery
372722,3D
372722,Dark Fantasy
372722,Visual Novel
372722,Surreal
372722,Psychological
372722,Voxel
372722,Low-poly
46330,Singleplayer
46330,Nudity
46330,Sexual Content
46330,Kickstarter
46330,LGBTQ+
17478,Singleplayer
17478,Steam Achievements
17478,steam-trading-cards
17478,Story Rich
17478,Female Protagonist
17478,Anime
17478,Visual Novel
17478,Otome
49602,Singleplayer
49602,2D
49602,Nudity
49602,Sexual Content
49602,Story
49602,character
49602,Romance
49602,secrets
49602,NSFW
49602,steam
49602,pack
49602,Dog
49602,cat
49602,words
49602,windows
49602,girls
49602,sprites
50145,Singleplayer
50145,RPG
50145,Partial Controller Support
50145,Nudity
50145,Sexual Content
50145,RPG Maker
50145,NSFW
684906,Story Rich
684906,Female Protagonist
684906,Anime
684906,Character Customization
684906,Cute
684906,Cinematic
684906,Visual Novel
684906,Music
684906,Drama
684906,Romance
684906,Emotional
684906,Dating Sim
684906,Conversation
736309,Singleplayer
736309,Steam Achievements
736309,Steam Cloud
736309,Female Protagonist
736309,Point & Click
736309,Cute
736309,3D
736309,Mature
736309,Realistic
736309,Sexual Content
736309,Management
736309,Emotional
736309,Dating Sim
736309,Протагонистка
736309,Immersive Sim
736309,Logic
736309,Minigames
736309,Life Sim
736309,Time Management
736309,Pool
697520,Singleplayer
697520,Story Rich
697520,Funny
697520,Early Access
697520,Nudity
697520,Choices Matter
697520,3D
697520,Cinematic
697520,Sexual Content
697520,Visual Novel
697520,Relaxing
697520,Drama
697520,Romance
697520,Dating Sim
697520,Interactive Fiction
697520,Conversation
697520,Романтика
664988,Singleplayer
664988,Steam Achievements
664988,2D
664988,Funny
664988,Female Protagonist
664988,Comedy
664988,Nudity
664988,Choices Matter
664988,Sexual Content
664988,Multiple Endings
664988,Visual Novel
664988,Linear
664988,Drama
664988,Choose Your Own Adventure
664988,Dating Sim
664988,Interactive Fiction
664988,Протагонистка
664988,Dark Comedy
825367,Singleplayer
825367,Steam Achievements
825367,Steam Cloud
825367,Great Soundtrack
825367,2D
825367,Pixel Graphics
825367,Anime
825367,Point & Click
825367,Nudity
825367,Colorful
825367,Sexual Content
825367,Relaxing
825367,Clicker
825367,Design & Illustration
825367,hentai
825367,Хентай
555997,Singleplayer
555997,Steam Achievements
555997,Steam Cloud
555997,Horror
555997,Anime
555997,Mystery
555997,Crime
555997,Visual Novel
555997,JRPG
555997,Detective
555997,Drama
555997,Hand-drawn
555997,Emotional
555997,Dating Sim
555997,Interactive Fiction
555997,Supernatural
555997,Psychological
555997,Thriller
555997,Investigation
555997,Text-Based
666384,Singleplayer
666384,Story Rich
666384,Violent
666384,Anime
666384,Nudity
666384,Mature
666384,Memes
666384,Sexual Content
666384,Visual Novel
666384,Linear
666384,Romance
666384,LGBTQ+
666384,NSFW
666384,Романтика
666384,hentai
666384,Хентай
486736,Singleplayer
486736,Steam Achievements
486736,Steam Cloud
486736,Atmospheric
486736,Story Rich
486736,2D
486736,Partial Controller Support
486736,Fantasy
486736,Anime
486736,Cute
486736,Visual Novel
486736,Relaxing
486736,Music
486736,character
486736,Emotional
486736,Interactive Fiction
486736,Soundtrack
486736,hero
486736,Monsters
486736,work
486736,Clicker
486736,art
486736,princess
486736,tower
486736,peaceful
486736,witch
486736,friendship
486736,Gay
486736,LGBT
486736,renpy
486736,Yuri
486736,repair
485015,Singleplayer
485015,Open World
485015,Nudity
485015,3D
485015,Building
485015,Sexual Content
485015,Management
485015,Immersive Sim
485015,Life Sim
610239,Singleplayer
610239,Story Rich
610239,Open World
610239,2D
610239,Fantasy
610239,Sandbox
610239,Early Access
610239,Nudity
610239,Cute
610239,Mystery
610239,Magic
610239,Sexual Content
610239,Visual Novel
610239,Turn-Based Combat
610239,Romance
610239,Dating Sim
610239,NSFW
497977,Singleplayer
497977,Steam Achievements
497977,Steam Cloud
497977,Partial Controller Support
497977,Funny
497977,Comedy
497977,Nudity
497977,Short
497977,Colorful
497977,Mature
497977,Sexual Content
497977,Dating Sim
497977,NSFW
497977,hentai
838335,Nudity
838335,Mature
838335,Sexual Content
838335,Visual Novel
838335,NSFW
894668,Singleplayer
894668,Multiplayer
894668,Full controller support
894668,Steam Cloud
894668,RPG
894668,Story Rich
894668,2D
894668,Comedy
894668,PvP
894668,Cute
894668,Choices Matter
894668,Historical
894668,Online PvP
894668,online
894668,Dark Humor
894668,battle
894668,Turn-Based Combat
894668,Romance
894668,Card Game
894668,Choose Your Own Adventure
894668,Minimalist
894668,Epic
894668,Based On A Novel
894668,fight
894668,Dynamic Narration
894668,secrets
894668,children
894668,characters
651011,Singleplayer
651011,Steam Achievements
651011,Steam Cloud
651011,Atmospheric
651011,2D
651011,Fantasy
651011,Funny
651011,Comedy
651011,Anime
651011,Point & Click
651011,Nudity
651011,Cute
651011,Choices Matter
651011,Mature
651011,Sexual Content
651011,Visual Novel
651011,Relaxing
651011,Lore-Rich
651011,Choose Your Own Adventure
651011,Dating Sim
651011,NSFW
651011,hentai
651011,Хентай
644798,Singleplayer
644798,Steam Achievements
644798,Story Rich
644798,2D
644798,Anime
644798,Nudity
644798,Cute
644798,Sexual Content
644798,Visual Novel
644798,Romance
644798,Comic Book
644798,Modern
644798,Text-Based
644798,Романтика
600927,Singleplayer
600927,Steam Achievements
600927,Steam Cloud
600927,Atmospheric
600927,Story Rich
600927,2D
600927,Horror
600927,Dark
600927,Anime
600927,Steam Trading Cards
600927,Visual Novel
600927,Linear
600927,Surreal
600927,Hand-drawn
600927,Emotional
600927,Supernatural
600927,Lovecraftian
600927,Psychological
600927,Mythology
600927,Thriller
702374,Singleplayer
702374,Atmospheric
702374,Story Rich
702374,Sci-fi
702374,Space
702374,Point & Click
702374,Nudity
702374,Cinematic
702374,Sexual Content
702374,Cyberpunk
702374,Multiple Endings
702374,Visual Novel
702374,Robots
702374,Shoot Em Up
702374,Lore-Rich
702374,Choose Your Own Adventure
702374,Dating Sim
702374,Conversation
702374,Vehicular Combat
702374,Artificial Intelligence
685001,Singleplayer
685001,Story Rich
685001,2D
685001,Funny
685001,Nudity
685001,Sexual Content
685001,Match 3
635262,Singleplayer
635262,Steam Achievements
635262,Story Rich
635262,2D
635262,Anime
635262,Nudity
635262,Cute
635262,Colorful
635262,Cinematic
635262,Sexual Content
635262,Visual Novel
635262,Linear
635262,Romance
635262,Dating Sim
635262,Interactive Fiction
635262,Immersive Sim
635262,Narrative
635262,Life Sim
635262,Романтика
22122,Singleplayer
22122,Story Rich
22122,Classic
22122,Female Protagonist
22122,Dark
22122,Mystery
22122,Visual Novel
22122,Science
10288,Singleplayer
10288,steam-trading-cards
10288,Fantasy
10288,Female Protagonist
10288,Visual Novel
10288,Romance
10288,Choose Your Own Adventure
10288,LGBTQ+
10288,renpy
10288,Lesbian
10288,necromancer
10288,paladin
430447,Singleplayer
430447,Anime
430447,role-playing
430447,Nudity
430447,Sexual Content
430447,Visual Novel
427474,Singleplayer
427474,Steam Achievements
427474,Steam Cloud
427474,Partial Controller Support
427474,Violent
427474,Anime
427474,Nudity
427474,Sexual Content
427474,Visual Novel
427474,Emotional
427474,Dating Sim
290064,Singleplayer
290064,Steam Cloud
290064,Great Soundtrack
290064,RPG
290064,Story Rich
290064,2D
290064,Anime
290064,Nudity
290064,Cute
290064,Sexual Content
290064,Visual Novel
290064,Romance
290064,Dating Sim
49929,Singleplayer
49929,RPG
49929,Nudity
49929,Sexual Content
23719,Singleplayer
23719,Steam Cloud
23719,steam-trading-cards
23719,Anime
23719,Nudity
23719,Sexual Content
23719,Visual Novel
23719,Dating Sim
17307,Singleplayer
17307,Steam Achievements
17307,Female Protagonist
17307,Visual Novel
17307,Otome
19148,Singleplayer
19148,Steam Cloud
19148,steam-trading-cards
19148,RPG
19148,Partial Controller Support
19148,Anime
19148,Visual Novel
19148,JRPG
22617,Singleplayer
22617,Steam Achievements
22617,steam-trading-cards
22617,Visual Novel
576460,Singleplayer
576460,Steam Achievements
576460,RPG
576460,Story Rich
576460,2D
576460,Partial Controller Support
576460,Exploration
576460,Dark
576460,Anime
576460,Point & Click
576460,Mystery
576460,Visual Novel
576460,Immersive Sim
576460,Hidden Object
576460,Thriller
566638,Singleplayer
566638,Steam Achievements
566638,Story Rich
566638,Female Protagonist
566638,Anime
566638,Visual Novel
566638,Choose Your Own Adventure
566638,Протагонистка
566638,Otome
559130,Singleplayer
559130,Steam Achievements
559130,Anime
559130,Nudity
559130,Cute
559130,Sexual Content
559130,Modern
559130,NSFW
559130,hentai
559130,Хентай
544078,Singleplayer
544078,Steam Achievements
544078,2D
544078,Fantasy
544078,Comedy
544078,Anime
544078,Nudity
544078,Cute
544078,Medieval
544078,Magic
544078,Sexual Content
544078,Visual Novel
544078,Linear
491875,Singleplayer
491875,Steam Achievements
491875,2D
491875,Horror
491875,Anime
491875,Nudity
491875,Cute
491875,Sexual Content
491875,Visual Novel
491875,Interactive Fiction
579538,Singleplayer
579538,Steam Achievements
579538,2D
579538,Gore
579538,Violent
579538,stats
579538,Anime
579538,Nudity
579538,Magic
579538,Sexual Content
579538,Dating Sim
579538,Immersive Sim
579538,Time Manipulation
579538,NSFW
579538,hentai
579538,idler
579538,Хентай
579538,Idle-игра
647562,Singleplayer
647562,Steam Achievements
647562,2D
647562,Anime
647562,Nudity
647562,Character Customization
647562,Cute
647562,Mature
647562,Physics
647562,Sexual Content
647562,Puzzle Platformer
647562,Logic
647562,hentai
647562,Хентай
695879,Singleplayer
695879,Story Rich
695879,2D
695879,Anime
695879,Nudity
695879,Choices Matter
695879,Sexual Content
695879,Multiple Endings
695879,Visual Novel
695879,Relaxing
695879,Hand-drawn
695879,Romance
695879,Choose Your Own Adventure
695879,Dating Sim
695879,Text-Based
695879,Романтика
695879,hentai
695879,Хентай
581033,Singleplayer
581033,Steam Achievements
581033,Steam Cloud
581033,Story Rich
581033,2D
581033,Funny
581033,Anime
581033,Nudity
581033,Cute
581033,Choices Matter
581033,Sexual Content
581033,Multiple Endings
581033,Visual Novel
581033,Romance
581033,Narration
581033,Dating Sim
581033,NSFW
579555,Singleplayer
579555,Story Rich
579555,Anime
579555,Nudity
579555,Sexual Content
579555,Visual Novel
579555,Linear
579555,Romance
579555,LGBTQ+
579555,NSFW
579555,hentai
579555,Хентай
816336,Nudity
816336,Post-apocalyptic
816336,Sexual Content
816336,NSFW
816336,adult
816336,Erotic
765019,Singleplayer
765019,Steam Achievements
765019,Steam Cloud
765019,Anime
765019,Nudity
765019,Mature
765019,Sexual Content
765019,NSFW
879657,Singleplayer
879657,Female Protagonist
879657,Nudity
879657,Character Customization
879657,3D
879657,Mature
879657,Realistic
879657,Futuristic
879657,Sexual Content
879657,Cyberpunk
879657,Relaxing
879657,Choose Your Own Adventure
879657,Протагонистка
879657,Clicker
879657,NSFW
879657,Life Sim
879657,hentai
879657,esports
879657,Хентай
694622,Singleplayer
694622,Steam Achievements
694622,Atmospheric
694622,Story Rich
694622,2D
694622,Third Person
694622,Horror
694622,Gore
694622,Violent
694622,Pixel Graphics
694622,Dark
694622,Retro
694622,Point & Click
694622,Mystery
694622,Mature
694622,Supernatural
694622,Investigation
616674,Singleplayer
616674,Steam Achievements
616674,Full controller support
616674,Steam Cloud
616674,Story Rich
616674,2D
