game_id,platform
36797,Xbox 360
36797,PlayStation 3
3551,PC
3551,PS Vita
62529,PC
17544,Xbox One
17544,PlayStation 4
17544,PC
17544,PlayStation 3
17544,PS Vita
28730,PSP
28730,iOS
28730,Wii
28730,Xbox 360
28730,PlayStation 3
313805,PC
313805,macOS
313805,Linux
479678,Xbox One
479678,PC
479678,PlayStation 4
16316,PC
19841,PC
370201,PC
24101,PlayStation 3
24101,Wii U
24101,PC
24101,Xbox 360
16315,PC
20472,PC
19480,macOS
19480,PC
27255,Nintendo 3DS
27255,Game Boy Color
16519,PC
16519,macOS
16519,Linux
16318,PC
27256,Nintendo 3DS
27256,Game Boy Color
22461,PC
22461,iOS
118982,PC
118982,macOS
49158,Android
49158,PC
49158,iOS
50686,PC
16717,PC
16717,Linux
16717,macOS
5463,SEGA 32X
5463,Jaguar
5463,SEGA Saturn
5463,Game Boy Color
5463,PlayStation
5463,Android
5463,PC
5463,Nintendo DS
5463,iOS
908,PlayStation 4
908,PC
21655,PC
16023,PC
16023,Nintendo Switch
16023,PS Vita
20632,macOS
20632,PC
428357,PC
13611,Xbox 360
13611,PC
28224,Xbox
28224,PlayStation 2
28224,Xbox 360
21105,PC
20368,PC
28541,Xbox 360
13365,PC
5205,PC
5205,Wii
5205,PSP
5205,PlayStation 2
19641,PC
10335,PC
388371,Android
388371,PC
388371,macOS
388371,iOS
16326,PC
15708,PC
752182,PlayStation 5
752182,Xbox Series S/X
752182,PlayStation 4
752182,PC
752182,Xbox One
41534,PC
41534,macOS
14554,Nintendo Switch
14554,PC
633425,PC
20245,PC
15093,PC
15093,macOS
44573,PlayStation 4
44573,Nintendo Switch
44573,macOS
44573,PC
44573,Linux
16446,PC
11336,PC
11336,Linux
674190,PC
674190,PlayStation 5
674190,Xbox Series S/X
674190,Xbox One
223,Xbox One
223,macOS
223,PlayStation 4
223,Nintendo Switch
223,iOS
223,Linux
223,PC
223,Android
12744,PlayStation 4
12744,Xbox One
12744,PC
12909,PC
16102,PC
16102,Linux
16102,macOS
53939,NES
53939,PlayStation
53939,Android
53939,Wii U
53939,iOS
19790,PC
15006,PC
21522,PC
19582,PC
3117,PlayStation 4
3117,Wii U
3117,Xbox One
3117,Xbox 360
3117,PlayStation 3
4207,PlayStation 3
4207,PS Vita
18335,PC
4546,Xbox 360
4546,PlayStation 3
280639,PC
598884,PC
598884,iOS
598884,Android
21427,PC
11330,PC
21982,PC
16456,PC
21195,iOS
21195,PC
21030,PC
6898,PlayStation 4
6898,Web
6898,Nintendo Switch
6898,Xbox One
6898,PC
6898,Android
6898,iOS
6898,macOS
59011,PC
12183,PC
15282,PC
15415,PC
15415,macOS
15415,Linux
18333,PC
36013,PlayStation 2
36013,GameCube
36013,Xbox
36013,PSP
36013,PC
36013,Game Boy Advance
18310,PC
23473,PC
11721,Nintendo Switch
11721,Xbox One
11721,iOS
11721,PC
11721,macOS
11721,PlayStation 4
11721,Android
52936,Wii U
52936,iOS
52936,Nintendo 3DS
52936,PlayStation
52936,NES
52936,Game Boy Advance
52936,Wii
11558,Xbox One
11558,PlayStation 4
11558,PC
16314,PC
18837,PC
20021,PC
392384,PC
12944,Nintendo Switch
12944,macOS
12944,PC
12944,Linux
12944,iOS
16074,PlayStation 3
16074,Xbox 360
16074,Xbox One
16074,PC
19977,Android
19977,macOS
19977,PC
19977,Linux
5709,PC
5709,Xbox 360
5709,PlayStation 3
45265,Xbox One
45265,PC
45265,macOS
45265,PlayStation 4
19527,PC
16321,iOS
16321,PC
11263,macOS
11263,PC
11263,Linux
17043,macOS
17043,PC
37451,Xbox 360
37451,PlayStation 3
37451,PC
15804,PC
647762,PC
647762,macOS
12212,PC
2837,Xbox One
2837,PlayStation 4
2837,macOS
2837,PC
23860,Nintendo DS
17142,PC
17142,macOS
17142,Linux
13521,PC
18334,PC
10912,PC
10912,Linux
16401,Linux
16401,macOS
16401,PC
13105,PC
10634,PC
12867,PC
493449,macOS
493449,PC
493449,PlayStation 4
493449,Nintendo Switch
493449,Xbox One
613493,PC
15178,PC
16328,PC
60843,Xbox One
60843,PlayStation 4
60843,PC
60843,macOS
831883,PC
14259,PC
14259,Linux
14259,macOS
36523,PC
23875,Nintendo 3DS
23875,Wii
960332,PC
20942,PC
13275,PC
16325,PC
915,Xbox One
915,PlayStation 4
915,PC
915,macOS
59833,PC
49493,PC
49493,macOS
49493,PlayStation 4
49493,Nintendo Switch
49493,Linux
49493,Xbox One
53938,NES
53938,PlayStation
53938,Wii U
53938,Android
53938,Wii
53938,Nintendo 3DS
53938,iOS
278022,PC
50888,Android
50888,PC
50888,iOS
17016,macOS
17016,PC
17862,macOS
17862,Linux
17862,PC
19168,PC
19168,Linux
19168,macOS
58999,Nintendo Switch
58999,Xbox One
58999,PlayStation 4
58999,PC
20819,PC
20819,macOS
18066,macOS
18066,PC
18066,Linux
17627,macOS
17627,PC
17627,Linux
13576,PC
13576,macOS
13576,Linux
13576,iOS
28840,Xbox 360
28840,PC
28840,PlayStation 3
12437,PC
311780,Linux
311780,PC
576504,PC
16596,PlayStation 4
16596,PC
16596,Linux
16596,macOS
20790,macOS
20790,PC
20790,Linux
21660,PC
17836,PC
17836,macOS
10188,PC
10188,Linux
10188,macOS
4073,PC
4073,PlayStation 3
4073,Xbox 360
1544,PlayStation 4
1544,PC
1544,Xbox One
17391,PC
17391,Linux
17391,macOS
19346,PC
19346,macOS
16396,PC
16738,PC
14057,macOS
14057,PC
896703,PC
4363,PlayStation 4
4363,Xbox 360
4363,PlayStation 3
4363,Xbox One
334520,PC
27058,Nintendo 3DS
27058,Game Boy
10922,Nintendo Switch
10922,PC
18298,PC
16309,PC
49305,PC
49305,PlayStation 4
57422,Android
57422,PC
57422,SNES
57422,iOS
736257,Nintendo Switch
14684,PC
869,iOS
869,macOS
869,PC
869,Linux
869,Android
18238,PC
21029,PC
20739,PC
669325,PlayStation 4
669325,PC
669325,Nintendo Switch
669325,Xbox One
74668,Android
74668,PC
74668,macOS
74668,iOS
13682,Android
13682,macOS
13682,PC
13682,iOS
20732,PlayStation 3
20732,PC
20732,PS Vita
1218,Xbox One
1218,PS Vita
1218,PlayStation 4
1218,macOS
1218,PC
17964,PC
21273,PC
51609,Nintendo Switch
6093,Wii U
6093,PC
6093,Linux
6093,macOS
6093,iOS
6093,Android
16312,PC
4553,Xbox 360
4553,Xbox One
4553,PlayStation 2
4553,PlayStation 3
684,PlayStation 4
684,PS Vita
684,PC
20040,PC
644752,PC
644752,iOS
528836,PC
20777,PC
44585,Linux
44585,macOS
44585,PC
44585,PlayStation 4
44585,Nintendo Switch
45636,PC
13845,PC
21217,Linux
21217,PC
16319,PC
288671,Nintendo Switch
288671,PC
288671,macOS
288671,Linux
16323,PC
17893,iOS
17893,PC
251512,Xbox One
251512,PlayStation 4
251512,Nintendo Switch
251512,PC
17734,macOS
17734,PC
19741,PC
9030,Linux
9030,Android
9030,macOS
9030,PC
9030,iOS
1608,macOS
1608,iOS
1608,PC
1608,Linux
1608,Android
13975,macOS
13975,Linux
13975,PC
20690,PC
13233,PC
6434,iOS
6434,Linux
6434,macOS
6434,PC
14293,PC
18560,Linux
18560,macOS
18560,PC
727317,PC
60973,PC
16705,PC
19532,PC
286525,Nintendo Switch
286525,PC
286525,PlayStation 4
286525,Xbox One
1121,Android
1121,PS Vita
1121,PlayStation 4
1121,PC
1121,iOS
22468,macOS
22468,PC
3536,PlayStation 3
3536,Xbox 360
3536,PC
17002,macOS
17002,PC
17002,Linux
3054,SEGA CD
3054,Genesis
3054,SNES
3054,PC
3054,PlayStation 4
395971,PlayStation 4
395971,PC
395971,PlayStation 5
395971,Nintendo Switch
1740,PlayStation 4
1740,Xbox One
1740,PC
4313,PlayStation 3
5360,Nintendo 64
5360,SEGA Saturn
5360,PSP
5360,Classic Macintosh
5360,Game Boy Advance
5360,PlayStation
5360,Commodore / Amiga
5360,PlayStation 3
5360,SNES
5360,macOS
5360,PC
21628,PC
21628,macOS
22391,PC
22391,macOS
22391,Linux
58559,Xbox One
58559,PC
58559,PlayStation 4
801101,PC
16925,PC
39785,Xbox 360
39785,PlayStation 3
505782,Xbox Series S/X
505782,PC
505782,PlayStation 5
20139,macOS
20139,PC
20139,Linux
11113,Xbox One
11113,PC
514894,Xbox One
514894,Xbox Series S/X
514894,macOS
514894,PC
19394,Linux
19394,macOS
19394,PC
593358,PC
19082,PC
17404,PC
677262,Xbox One
677262,Nintendo Switch
677262,PlayStation 4
677262,Xbox Series S/X
677262,PlayStation 5
677262,PC
742,Xbox One
742,PlayStation 4
742,PlayStation 3
42930,PlayStation 3
42930,PC
42930,Xbox One
42930,PlayStation 4
18982,PC
17411,PC
17411,Linux
17411,macOS
14925,PC
11002,PC
27984,Wii U
27984,Nintendo 3DS
16313,PC
61664,Xbox One
61664,Nintendo Switch
61664,PlayStation 4
61664,PC
20800,Linux
20800,macOS
20800,PC
11750,PC
12065,PC
558972,PC
558972,Nintendo Switch
1428,PlayStation 4
1428,PC
59898,PC
752097,PlayStation 5
752097,PlayStation 4
752097,PC
31454,PC
51673,Dreamcast
51673,PC
301511,PlayStation 2
38642,PC
20296,PC
258398,macOS
258398,PC
258398,Xbox One
258398,Nintendo Switch
258398,PlayStation 4
21556,PC
21015,PC
20936,PC
20936,Android
20936,macOS
20936,iOS
386,macOS
386,PlayStation 4
386,Xbox One
386,Android
386,PC
19611,PC
23513,Android
23513,PC
23513,macOS
23513,iOS
21296,PC
268426,PC
268426,macOS
61290,PC
61290,macOS
19656,PC
22953,Commodore / Amiga
22953,SEGA CD
22953,Jaguar
22953,3DO
22953,SNES
22953,Classic Macintosh
22953,macOS
22953,PC
22953,SEGA Saturn
22953,Nintendo DS
22953,PlayStation
22953,Genesis
10502,PC
10502,macOS
10502,Linux
18074,PC
19275,PC
359700,PC
359700,PlayStation 4
49534,Xbox One
49534,PC
49534,Nintendo Switch
49534,PlayStation 4
23739,PC
23739,Xbox 360
23739,PlayStation 2
23739,Nintendo DS
23739,Wii
23739,PlayStation 3
17951,macOS
17951,PC
60899,PC
60899,Nintendo Switch
60899,macOS
60899,Linux
58929,Xbox One
58929,PlayStation 4
58929,Nintendo Switch
58929,PC
51320,PS Vita
51320,PlayStation 4
51320,PC
51320,Nintendo Switch
51320,Xbox One
3626,PlayStation 3
3626,PS Vita
3626,PC
13609,PC
13609,macOS
13609,Linux
18660,Linux
18660,macOS
18660,PC
21565,PC
20730,macOS
20730,PC
20730,iOS
9760,PC
41162,PC
41162,macOS
650626,macOS
650626,PC
23241,PC
19418,PC
14613,PC
801842,PC
801842,macOS
18506,Nintendo Switch
18506,PC
18506,Linux
20900,PC
3707,PlayStation 4
3707,PC
18308,PC
11128,PlayStation 4
11128,PC
11128,Xbox One
19697,PC
52434,Game Boy Advance
52434,Atari 8-bit
52434,Atari 7800
52434,Atari 2600
52434,Atari 5200
52434,NES
52434,Atari XEGS
52434,Commodore / Amiga
23608,PC
19852,Android
19852,macOS
19852,PC
241164,PC
241164,PlayStation 4
9554,PC
10159,PC
56050,Xbox
56050,GameCube
56050,PlayStation 2
10002,PC
1127,Xbox One
1127,PlayStation 4
1127,PC
1127,macOS
59349,PC
59349,Nintendo Switch
59349,Xbox Series S/X
59349,Xbox One
59349,PlayStation 4
59349,PlayStation 5
16743,Xbox
16743,PlayStation 2
16743,PC
16743,macOS
17441,macOS
17441,PC
17441,Linux
29115,PSP
29115,Xbox 360
29115,PlayStation 3
299550,Linux
299550,macOS
299550,PC
299550,Nintendo Switch
299550,Xbox One
38995,PlayStation 2
38995,Xbox 360
38995,Xbox
57879,Xbox One
57879,PlayStation 4
57879,Nintendo Switch
57879,PC
10086,PC
4815,PSP
4815,PC
4815,macOS
45420,macOS
45420,Linux
45420,PC
50275,PC
50275,macOS
50275,Linux
5340,PlayStation
5340,PC
21520,PC
21520,iOS
21520,Android
44508,Nintendo Switch
44508,PC
13752,macOS
13752,PC
13752,Linux
21483,PC
17504,PC
18063,macOS
18063,PC
18063,Linux
13662,Android
13662,macOS
13662,PC
11911,PC
11911,Android
570172,PC
570172,Xbox Series S/X
570172,PlayStation 4
570172,Xbox One
570172,PlayStation 5
570172,Nintendo Switch
18872,iOS
18872,PC
18872,Linux
18872,macOS
795479,PC
795479,Nintendo Switch
795479,Xbox Series S/X
795479,PlayStation 4
795479,Xbox One
795479,PlayStation 5
18295,macOS
18295,PC
19343,PC
37305,PC
19877,macOS
19877,PC
52213,PlayStation 4
52213,Nintendo Switch
52213,PC
52213,Xbox One
471717,macOS
471717,PC
471717,Xbox Series S/X
471717,Nintendo Switch
18553,PC
18553,Linux
18553,macOS
53748,NES
21069,PC
4011,PlayStation 3
4011,PlayStation 2
18602,PC
283970,PlayStation 2
4985,Xbox 360
4985,PC
4985,PSP
20710,PC
20710,Linux
20710,macOS
21974,PSP
21974,PC
49335,PC
49335,Nintendo Switch
5063,Xbox 360
5063,Wii
5063,PlayStation 3
5063,Xbox One
18360,Android
18360,PC
18360,macOS
18360,iOS
45034,PC
681570,PlayStation 5
681570,PC
681570,Xbox One
681570,PlayStation 4
681570,Nintendo Switch
14510,PC
52106,PC
19583,PC
10443,iOS
10443,PC
10443,macOS
10443,Linux
10443,Xbox One
10443,PlayStation 4
10443,Nintendo Switch
12747,macOS
12747,PC
60551,Android
60551,PlayStation 4
60551,Nintendo Switch
60551,Linux
60551,macOS
60551,PC
60551,iOS
60551,Xbox One
5386,PlayStation 3
5386,PC
59644,Nintendo Switch
59644,macOS
59644,Linux
59644,PC
17846,Android
17846,macOS
17846,PC
17846,iOS
5294,PC
5294,PlayStation 3
5294,Xbox 360
2172,Nintendo 3DS
2172,Linux
2172,iOS
2172,PC
2172,PSP
2172,PS Vita
2172,Xbox One
15190,PC
60731,Xbox One
60731,PlayStation 4
60731,Nintendo Switch
60731,PC
60731,macOS
60731,Linux
21578,PC
60771,iOS
60771,Android
60771,Nintendo Switch
60771,macOS
60771,PlayStation 4
60771,Xbox One
60771,PC
60771,Linux
17077,PC
17077,PlayStation 2
17077,PlayStation 3
17077,PSP
17077,Wii
12746,PC
12746,Android
12746,iOS
12746,macOS
25310,Wii
25310,PlayStation 3
25310,Wii U
615052,PC
615052,PlayStation 4
24808,Wii
24808,PlayStation 2
21032,PC
19968,Android
19968,PC
19968,Linux
19968,macOS
58849,PlayStation 4
58849,Nintendo Switch
58849,PC
58849,Xbox One
18864,PC
471018,PlayStation 5
471018,Xbox Series S/X
471018,Linux
471018,macOS
471018,PC
471018,Xbox One
471018,PlayStation 4
471018,Nintendo Switch
17704,PC
17704,macOS
980664,PC
10570,PC
17884,macOS
17884,PC
16936,PC
11346,PC
21259,PC
692220,Xbox Series S/X
692220,PC
692220,Android
692220,Nintendo Switch
692220,macOS
692220,iOS
692220,Xbox One
484881,PC
776273,PC
6830,iOS
6830,PC
6830,Linux
6830,Android
7694,iOS
7694,PC
7694,Android
2983,PlayStation 2
2983,PlayStation 4
2983,PlayStation 3
16647,PC
16647,macOS
16647,Linux
281889,PC
281889,macOS
15240,PC
30407,iOS
30407,PC
257277,PC
61699,PC
3998,PlayStation 3
3998,PC
17733,macOS
17733,PC
17733,Linux
484823,PC
43946,iOS
43946,Android
43946,Nintendo Switch
43946,macOS
43946,PC
257242,PlayStation 5
257242,Xbox Series S/X
257242,PlayStation 4
257242,PC
257242,Xbox One
257242,Nintendo Switch
14804,PC
17036,PC
655,macOS
655,PC
655,Android
655,iOS
22159,PC
22159,macOS
22159,Linux
952122,Linux
952122,macOS
952122,PC
297249,PC
52937,SNES
52937,PlayStation
52937,Game Boy Advance
52937,iOS
17439,PC
17439,macOS
17439,Linux
502212,PC
552995,iOS
552995,macOS
552995,Android
552995,Linux
552995,PC
26914,PlayStation 3
26914,Wii
26914,Xbox 360
484832,PC
824,PlayStation 4
824,PC
349437,PC
349437,macOS
21671,macOS
21671,PC
13244,Xbox One
13244,PlayStation 4
13244,PC
14070,macOS
14070,PC
14070,Linux
14070,iOS
17512,PC
17512,macOS
12710,PC
11865,Nintendo Switch
11865,PC
11865,macOS
18620,PC
19904,macOS
19904,PC
19904,Linux
7161,iOS
7161,PC
7161,macOS
364870,PlayStation 5
364870,PlayStation 4
364870,macOS
364870,PC
14275,PC
23385,Xbox One
23385,Nintendo Switch
23385,PlayStation 4
23385,PC
341619,PS Vita
341619,Nintendo Switch
341619,PC
341619,PlayStation 4
28345,Xbox 360
53196,Game Boy Advance
53196,NES
53196,PC
21323,Linux
21323,PC
20565,Linux
20565,PC
49873,PC
49873,macOS
49873,Linux
17244,PC
10719,PC
10506,PC
9622,Xbox One
9622,Nintendo Switch
9622,PlayStation 4
9622,Linux
9622,macOS
9622,PC
3381,Android
3381,PS Vita
3381,iOS
19976,macOS
19976,Linux
19976,iOS
19976,Android
19976,PC
13730,Linux
13730,macOS
13730,PC
17076,macOS
17076,PC
17076,Linux
566447,PC
566447,Nintendo Switch
47595,PC
47595,macOS
47595,Linux
28569,Xbox 360
747505,Nintendo Switch
427972,PC
461648,PC
17525,PC
17525,macOS
19788,PC
20619,macOS
20619,PC
4211,Wii
4211,PSP
4211,PC
4211,Wii U
4211,Xbox 360
4211,PlayStation 3
4211,PS Vita
982,PlayStation 4
19783,macOS
19783,PC
19783,Linux
6419,iOS
6419,Android
6419,PC
6419,Linux
6419,macOS
11352,macOS
11352,PC
11352,PlayStation 4
11352,Xbox One
11352,Nintendo Switch
49697,Android
49697,PC
60997,PC
17944,PC
18068,macOS
18068,PC
18068,Linux
29243,PC
29243,Nintendo Switch
29243,Xbox One
29243,macOS
29243,PlayStation 4
2178,PS Vita
2178,PlayStation 4
2178,PC
2178,Nintendo Switch
13495,PS Vita
13495,PC
13495,macOS
13495,Linux
17621,PC
17621,macOS
11444,PC
578186,PC
18729,macOS
18729,PC
19556,PC
9959,macOS
9959,PC
9959,Xbox One
12736,PC
17723,PC
380836,iOS
380836,Xbox One
380836,Nintendo Switch
380836,PlayStation 4
380836,macOS
380836,PC
49417,PlayStation 5
49417,Xbox Series S/X
49417,PlayStation 4
49417,Nintendo Switch
49417,PC
49417,Xbox One
50688,macOS
50688,PC
21414,PC
21414,Android
21414,iOS
255831,PC
255831,macOS
4273,Xbox 360
4273,PlayStation 3
4273,Wii
17781,PS Vita
17781,PlayStation 4
17781,Nintendo Switch
17781,Linux
17781,macOS
17781,PC
17781,Xbox One
17781,Wii U
16781,Wii
16781,macOS
16781,PC
12525,PC
12525,Linux
12236,PC
27564,Nintendo 3DS
27564,SNES
27564,Game Boy Advance
27564,Wii U
11554,PC
33696,PC
14688,Linux
14688,macOS
14688,PC
21295,PC
19421,PC
19421,Linux
46893,Wii
46893,PlayStation 4
46893,Xbox One
46893,Wii U
46893,Nintendo Switch
46893,Xbox 360
74084,Android
74084,iOS
605663,PC
16483,Linux
16483,macOS
16483,PC
23494,iOS
23494,macOS
23494,PC
9957,Linux
9957,macOS
9957,PC
19789,PC
302940,Xbox One
302940,PlayStation 4
302940,PC
302940,Nintendo Switch
302940,macOS
302940,Linux
59035,Nintendo Switch
59035,macOS
59035,PC
450238,Xbox One
450238,PC
450238,PlayStation 4
14657,macOS
14657,PC
14657,Linux
540031,PC
540031,macOS
540031,Linux
20643,PC
20643,Linux
20643,macOS
59193,PlayStation 4
59193,PC
59739,PlayStation 4
59739,Xbox One
59739,Nintendo Switch
59739,PC
59739,macOS
19184,macOS
19184,PC
334431,GameCube
334431,NES
334431,Game Boy Advance
334431,Wii
334431,Wii U
334431,Nintendo 3DS
334431,Nintendo Switch
17750,PC
19143,PC
19164,PC
19164,macOS
19164,Linux
19313,iOS
19313,PC
570173,PC
52872,PC
52872,PlayStation
15763,PC
15763,Linux
404489,macOS
404489,PC
28312,PC
28312,Xbox 360
28312,Xbox One
22812,PC
22812,macOS
21387,PC
3872,Xbox 360
3872,PlayStation 3
18015,PC
18015,macOS
20670,PC
496652,PC
16780,Wii
16780,macOS
16780,PC
977470,PlayStation 5
977470,PlayStation 4
977470,PC
977470,Xbox One
977470,Xbox Series S/X
43516,PC
43516,Linux
43516,macOS
15648,PC
15732,macOS
15732,iOS
15732,PC
15732,PlayStation 4
15732,Xbox One
10044,Linux
10044,PC
6760,Web
6760,iOS
6760,PC
6760,macOS
6760,Android
19578,PC
61111,Linux
61111,PC
61111,macOS
255897,iOS
255897,Android
255897,PC
255897,macOS
576518,PlayStation 5
576518,Xbox Series S/X
576518,Xbox One
576518,PlayStation 4
349671,PC
20362,PC
484951,PC
13307,PC
18661,PC
398416,PC
398416,Xbox One
262507,PC
3142,Xbox One
3142,Xbox 360
3142,PlayStation 3
3142,PlayStation 4
3142,PC
544033,macOS
544033,PC
13976,Wii
13976,macOS
13976,PC
61200,PC
21203,Nintendo DS
21203,PC
13019,Xbox 360
13019,PC
437050,PlayStation 4
437050,PC
437050,Xbox One
3127,PC
3127,PlayStation 4
3127,Xbox 360
3127,Xbox One
3127,PlayStation 3
3127,Nintendo 3DS
284755,PlayStation 4
284755,PC
284755,PlayStation 3
284755,Nintendo Switch
284755,Xbox One
284755,Android
284755,PS Vita
20476,Linux
20476,PC
20476,macOS
8308,Android
8308,Linux
8308,PC
8308,macOS
8308,iOS
736275,PC
736275,Nintendo Switch
736275,Xbox Series S/X
736275,PlayStation 4
736275,Xbox One
736275,PlayStation 5
13774,macOS
13774,PC
21040,PC
6361,iOS
6361,PC
6361,macOS
17740,macOS
17740,PC
17251,Android
17251,PC
17251,macOS
17251,Linux
19676,PC
12248,Linux
12248,macOS
12248,PC
759884,PC
759884,PlayStation 5
759884,Xbox Series S/X
759884,PlayStation 4
759884,Xbox One
16831,macOS
16831,Linux
16831,PC
288699,PC
288699,Nintendo Switch
288699,Xbox One
11063,PC
241070,PC
306139,PlayStation 4
306139,Xbox One
306139,Nintendo Switch
306139,PC
9748,PC
969106,PC
20855,PC
20855,macOS
367125,PC
16989,macOS
16989,PC
407553,Xbox One
407553,PC
51435,macOS
51435,PC
51435,iOS
51435,Nintendo Switch
51435,Xbox One
51435,PlayStation 4
