game_id,store
5564,Steam
5564,GOG
5564,Xbox 360 Store
894,Xbox Store
894,Xbox 360 Store
894,PlayStation Store
23557,PlayStation Store
23557,App Store
23557,Google Play
23557,Steam
23557,GOG
23557,Xbox Store
23587,PlayStation Store
23587,Nintendo Store
23587,Xbox Store
23587,Steam
23587,Epic Games
17037,Steam
17037,Xbox 360 Store
4882,PlayStation Store
4882,Steam
4882,Xbox 360 Store
6879,Xbox Store
6879,Steam
6879,GOG
6879,PlayStation Store
13820,Xbox Store
13820,Steam
13820,GOG
13820,Xbox 360 Store
12929,Nintendo Store
12929,Epic Games
12929,Xbox Store
12929,Steam
12929,Google Play
12929,App Store
3052,Steam
3052,Xbox Store
3052,PlayStation Store
3052,Xbox 360 Store
42215,PlayStation Store
42215,Xbox Store
42215,Steam
42215,Nintendo Store
452649,Steam
452649,PlayStation Store
452649,Xbox Store
3561,PlayStation Store
3561,GOG
3561,Steam
3561,Xbox 360 Store
41490,Steam
59313,Google Play
59313,App Store
59313,PlayStation Store
59313,Steam
59313,Nintendo Store
59313,GOG
4869,App Store
4869,Steam
4869,PlayStation Store
4869,Nintendo Store
4869,Xbox 360 Store
4869,GOG
10428,Epic Games
10428,Steam
28110,Nintendo Store
28110,Steam
28110,PlayStation Store
28110,Xbox Store
28110,Epic Games
28110,GOG
4397,Steam
4397,PlayStation Store
4397,Xbox 360 Store
4397,Xbox Store
248521,Steam
58494,Steam
58494,PlayStation Store
58494,Xbox Store
16199,Steam
3635,Epic Games
3635,App Store
3635,Nintendo Store
3635,PlayStation Store
3635,Xbox Store
3635,GOG
3635,Steam
17885,Steam
17885,Xbox 360 Store
719,App Store
719,GOG
719,Steam
719,PlayStation Store
719,Xbox Store
704634,GOG
704634,Steam
704634,Epic Games
704634,PlayStation Store
19647,Steam
398423,Steam
13886,Steam
13886,GOG
13886,Xbox 360 Store
13886,PlayStation Store
13886,Xbox Store
10293,Steam
58764,Epic Games
58764,PlayStation Store
58764,Nintendo Store
58764,Steam
58764,Xbox Store
19491,Steam
892,PlayStation Store
892,Nintendo Store
892,GOG
892,Steam
892,Xbox 360 Store
892,App Store
4358,PlayStation Store
4358,Steam
4358,Xbox Store
4358,Xbox 360 Store
34,PlayStation Store
34,Nintendo Store
34,Xbox Store
34,Steam
4347,PlayStation Store
4347,Xbox 360 Store
29153,Steam
29153,Xbox 360 Store
11279,Steam
382,Nintendo Store
382,PlayStation Store
382,Xbox Store
382,Steam
49,PlayStation Store
5342,PlayStation Store
5342,Steam
5342,Xbox 360 Store
58952,Nintendo Store
58952,Steam
58952,Xbox Store
58952,PlayStation Store
45970,GOG
45970,Steam
45970,PlayStation Store
45970,Nintendo Store
45970,Xbox Store
1758,PlayStation Store
1758,Xbox Store
1758,Steam
1758,Xbox 360 Store
1758,App Store
1758,Nintendo Store
1758,Google Play
1259,Xbox Store
1259,Nintendo Store
1259,itch.io
1259,Steam
1259,PlayStation Store
1259,App Store
1259,GOG
1259,Google Play
15566,Steam
15566,Xbox 360 Store
15829,Steam
15829,Epic Games
44525,Nintendo Store
44525,GOG
44525,Xbox Store
44525,PlayStation Store
44525,Steam
4581,PlayStation Store
4581,Steam
4581,GOG
4581,Xbox 360 Store
19056,Nintendo Store
19056,Xbox Store
19056,PlayStation Store
19056,GOG
19056,Steam
1789,Xbox Store
1789,PlayStation Store
1789,GOG
1789,Steam
1789,Nintendo Store
3965,PlayStation Store
3965,Steam
3965,Xbox 360 Store
15642,GOG
15642,Steam
622492,App Store
622492,Xbox Store
622492,Steam
10767,PlayStation Store
10767,Epic Games
10767,App Store
10767,Steam
10767,GOG
10767,Xbox Store
19057,Nintendo Store
19057,Xbox Store
19057,PlayStation Store
19057,GOG
19057,Steam
19592,PlayStation Store
19592,Steam
19592,GOG
9631,Steam
58752,PlayStation Store
58752,Xbox Store
58752,Steam
616765,Nintendo Store
616765,Xbox Store
616765,PlayStation Store
616765,Steam
616765,Epic Games
5636,Xbox Store
5636,PlayStation Store
5636,Steam
5636,Xbox 360 Store
4439,Nintendo Store
4439,Steam
4439,Xbox Store
4439,PlayStation Store
4439,Xbox 360 Store
38,PlayStation Store
38,Xbox Store
38,Steam
38,Google Play
38,App Store
884,PlayStation Store
884,Xbox Store
884,Steam
19410,Steam
1140,App Store
1140,Steam
1140,GOG
1140,Nintendo Store
1140,Google Play
1140,Epic Games
4491,PlayStation Store
5528,Xbox Store
5528,Steam
5528,PlayStation Store
5528,Nintendo Store
5528,Xbox 360 Store
3315,PlayStation Store
3315,Steam
15317,Google Play
15317,App Store
15317,Steam
15317,GOG
391399,Xbox Store
391399,Steam
14606,Steam
10310,Steam
326252,Xbox Store
326252,Steam
15714,App Store
15714,Steam
15714,Epic Games
9835,Epic Games
9835,PlayStation Store
9835,Steam
9835,Xbox Store
9835,GOG
9835,Nintendo Store
5298,Steam
5298,Xbox 360 Store
5298,GOG
2805,PlayStation Store
2805,Steam
16787,Steam
16787,Xbox 360 Store
20405,Steam
197,PlayStation Store
197,Xbox Store
197,Steam
326251,PlayStation Store
326251,Steam
14334,Steam
14334,GOG
4523,GOG
4523,PlayStation Store
4523,Steam
4523,Xbox 360 Store
4012,PlayStation Store
4012,Xbox Store
4012,Nintendo Store
4012,Xbox 360 Store
4012,Steam
58827,PlayStation Store
58827,GOG
58827,Nintendo Store
58827,Steam
58827,Xbox Store
58827,Epic Games
29171,GOG
29171,Steam
29171,PlayStation Store
29171,Xbox Store
6773,Xbox Store
6773,Steam
29215,GOG
29215,Steam
29215,PlayStation Store
29215,Xbox Store
29215,App Store
17127,Xbox Store
17127,GOG
17127,Steam
17127,Xbox 360 Store
17127,Epic Games
4535,App Store
4535,Xbox Store
4535,PlayStation Store
4535,Steam
4535,Nintendo Store
4535,Xbox 360 Store
11970,PlayStation Store
11970,Xbox Store
11970,Nintendo Store
11970,Xbox 360 Store
11970,Steam
11970,GOG
11970,App Store
437059,Steam
437059,Epic Games
437059,Xbox Store
437059,PlayStation Store
5297,App Store
5297,PlayStation Store
5297,Steam
5297,Nintendo Store
5297,Xbox 360 Store
5297,GOG
18003,itch.io
18003,Epic Games
18003,Steam
18003,GOG
18003,Nintendo Store
18003,App Store
4387,Steam
4387,PlayStation Store
4387,Xbox 360 Store
366850,Steam
366850,GOG
366850,Xbox Store
366850,PlayStation Store
366850,Epic Games
324997,PlayStation Store
324997,GOG
324997,Steam
10615,GOG
10615,Steam
19196,GOG
19196,Steam
17356,Steam
1670,App Store
1670,Google Play
1670,Steam
1670,GOG
1670,Epic Games
1670,Nintendo Store
52939,PlayStation Store
52939,Steam
52939,App Store
52939,Google Play
52939,Nintendo Store
52939,Xbox Store
19429,Steam
4331,PlayStation Store
4331,Nintendo Store
4331,Xbox 360 Store
4331,Steam
4331,Xbox Store
28395,Xbox 360 Store
13856,Xbox Store
13856,Steam
13856,GOG
13856,Nintendo Store
10031,Steam
58133,Nintendo Store
58133,Xbox Store
58133,PlayStation Store
58133,Steam
2213,Epic Games
2213,Xbox Store
2213,Steam
2213,GOG
42776,Nintendo Store
42776,PlayStation Store
42776,Xbox Store
42776,Steam
42776,Epic Games
2255,PlayStation Store
2255,Xbox Store
2255,Steam
452634,Epic Games
452634,Steam
452634,PlayStation Store
327999,Google Play
327999,Steam
327999,App Store
13079,Steam
13079,Google Play
13079,App Store
58651,Steam
4388,Xbox Store
4388,PlayStation Store
4388,Steam
4388,Xbox 360 Store
22859,GOG
22859,Steam
204,App Store
204,PlayStation Store
204,Steam
204,Xbox Store
204,Google Play
17252,Steam
17252,Xbox 360 Store
263590,Epic Games
263590,PlayStation Store
263590,Xbox Store
263590,Nintendo Store
263590,Steam
2722,Nintendo Store
2722,PlayStation Store
2722,Steam
2722,GOG
2722,Xbox Store
36,PlayStation Store
36,Steam
36,Xbox Store
3265,PlayStation Store
16355,Steam
258322,GOG
258322,PlayStation Store
258322,Xbox Store
258322,Nintendo Store
258322,Steam
258322,Epic Games
4249,PlayStation Store
4249,Steam
4249,Xbox 360 Store
4676,PlayStation Store
4676,Steam
4676,Xbox 360 Store
9545,Steam
9545,GOG
9545,PlayStation Store
9545,Xbox Store
19685,Steam
19685,Xbox 360 Store
19685,GOG
16191,Steam
3562,GOG
3562,PlayStation Store
3562,Xbox Store
3562,Steam
1299,PlayStation Store
1299,Steam
1299,GOG
1299,Google Play
1299,Xbox Store
21926,PlayStation Store
2434,App Store
2434,PlayStation Store
2434,Steam
2434,GOG
2434,Google Play
2434,Nintendo Store
2434,itch.io
9853,Steam
2778,App Store
2778,Nintendo Store
2778,Google Play
2778,GOG
2778,Steam
4612,Steam
4612,PlayStation Store
4612,Xbox 360 Store
17599,Steam
17599,Xbox 360 Store
1225,PlayStation Store
1225,Xbox Store
1225,Steam
3450,Xbox Store
3450,Steam
3450,GOG
3450,Xbox 360 Store
3450,PlayStation Store
2559,PlayStation Store
2559,Steam
2559,GOG
2559,Xbox Store
3850,PlayStation Store
3850,Xbox 360 Store
3850,Xbox Store
3850,Steam
3850,Nintendo Store
3850,App Store
3850,Google Play
3651,PlayStation Store
3651,Steam
3651,Xbox 360 Store
715,Epic Games
715,PlayStation Store
715,Xbox Store
715,Steam
60179,Steam
17295,GOG
17295,Steam
22513,PlayStation Store
516111,Xbox Store
516111,Steam
516111,PlayStation Store
58585,PlayStation Store
58585,Steam
58585,Xbox Store
20760,Xbox Store
20760,Steam
20760,Xbox 360 Store
20760,Google Play
22789,GOG
22789,Steam
17925,Steam
17925,Xbox 360 Store
137,Steam
137,PlayStation Store
137,Xbox Store
3251,Xbox Store
3251,PlayStation Store
3251,Steam
2239,PlayStation Store
2239,Xbox Store
2239,Steam
2239,GOG
2239,Nintendo Store
4744,Xbox 360 Store
401805,PlayStation Store
401805,App Store
401805,Google Play
401805,Epic Games
2354,Steam
2354,Xbox Store
2354,PlayStation Store
4923,PlayStation Store
4923,Steam
4923,Xbox Store
4923,Xbox 360 Store
123,PlayStation Store
123,Xbox Store
123,App Store
123,Nintendo Store
123,Google Play
13469,Steam
10049,GOG
10049,Steam
28261,Steam
28261,Xbox 360 Store
3748,Steam
3748,GOG
3748,PlayStation Store
3748,Nintendo Store
3748,Xbox Store
3772,PlayStation Store
3772,Nintendo Store
3772,Xbox 360 Store
3772,Steam
3772,Xbox Store
19458,GOG
19458,Epic Games
19458,Nintendo Store
19458,App Store
19458,Steam
19458,PlayStation Store
19458,Xbox Store
19309,Google Play
19309,App Store
19309,Xbox 360 Store
19309,Steam
9465,GOG
9465,Steam
14990,Steam
14990,Xbox 360 Store
323065,Steam
323065,Xbox Store
323065,PlayStation Store
29173,Epic Games
29173,PlayStation Store
29173,GOG
29173,Steam
29173,Xbox Store
2913,App Store
2913,Google Play
2913,Xbox Store
2913,PlayStation Store
2913,Nintendo Store
2913,Steam
2913,GOG
2845,PlayStation Store
2845,Xbox Store
2845,Steam
2845,GOG
2845,App Store
722,Steam
722,Xbox Store
722,PlayStation Store
722,Xbox 360 Store
19284,Epic Games
19284,Steam
19284,GOG
50677,Epic Games
50677,GOG
50677,PlayStation Store
50677,Xbox Store
50677,Steam
7485,PlayStation Store
7485,Xbox Store
7485,Steam
7485,Epic Games
22597,Steam
22597,GOG
22597,PlayStation Store
22597,Xbox Store
22597,Epic Games
3268,PlayStation Store
3268,Nintendo Store
3268,Steam
3268,GOG
3268,Xbox Store
3268,Epic Games
364806,PlayStation Store
364806,Xbox Store
364806,Steam
18886,Xbox Store
18886,Steam
18886,Xbox 360 Store
18886,GOG
18081,Steam
1322,PlayStation Store
1322,Xbox Store
1322,Steam
1322,Xbox 360 Store
4340,PlayStation Store
2830,Steam
2830,PlayStation Store
2830,Xbox Store
2830,Xbox 360 Store
2390,Nintendo Store
2390,PlayStation Store
2390,Steam
2390,Xbox Store
3494,App Store
3494,PlayStation Store
3494,Xbox Store
3494,Steam
3494,Nintendo Store
3494,Google Play
9904,Steam
22069,Steam
10900,Steam
10900,GOG
20980,Steam
13498,Steam
28026,Nintendo Store
12018,Nintendo Store
12018,PlayStation Store
12018,App Store
12018,Steam
12018,GOG
12018,Xbox Store
4414,PlayStation Store
4414,Steam
3358,App Store
3358,PlayStation Store
3358,Steam
3358,GOG
3358,Xbox 360 Store
3358,Epic Games
10125,Steam
10125,PlayStation Store
10125,Xbox Store
10125,Epic Games
11228,Nintendo Store
11228,Steam
11228,PlayStation Store
11228,Xbox Store
9741,GOG
9741,Steam
9741,PlayStation Store
9741,Xbox Store
23702,PlayStation Store
23702,Steam
23702,Xbox Store
2412,App Store
2412,PlayStation Store
2412,Steam
2412,GOG
3459,PlayStation Store
14989,GOG
14989,Steam
14989,Xbox 360 Store
3090,PlayStation Store
3090,Steam
3090,Xbox Store
2767,Xbox Store
2767,Steam
2767,PlayStation Store
2767,Epic Games
10296,PlayStation Store
10296,Steam
10296,Xbox Store
9494,Steam
7317,Steam
7317,Nintendo Store
7317,Google Play
7317,App Store
19380,Steam
13273,Steam
18184,Steam
2556,Xbox Store
2556,PlayStation Store
2556,Steam
2556,GOG
2556,Nintendo Store
9744,Steam
9744,PlayStation Store
9744,Xbox Store
9744,GOG
9744,Nintendo Store
9744,Epic Games
22162,App Store
22162,GOG
22162,Steam
22162,Xbox Store
22162,PlayStation Store
22162,Nintendo Store
22162,Epic Games
18726,Steam
18726,GOG
236694,Nintendo Store
236694,PlayStation Store
236694,Xbox Store
236694,Steam
236694,Epic Games
19633,PlayStation Store
19633,Steam
19633,Xbox 360 Store
19633,Google Play
19633,App Store
10050,Steam
10050,GOG
19439,Steam
19439,GOG
19439,Xbox 360 Store
21736,GOG
21736,Steam
20569,Steam
20569,GOG
401,PlayStation Store
3468,Steam
122,Nintendo Store
122,Steam
122,GOG
122,PlayStation Store
122,App Store
122,Xbox Store
122,Google Play
122,Epic Games
9782,Steam
10327,GOG
10327,Steam
10327,itch.io
10327,Google Play
29,PlayStation Store
29,Steam
29,Xbox Store
29,Nintendo Store
46597,Steam
27938,Steam
27938,GOG
27938,PlayStation Store
27938,Nintendo Store
27938,Xbox Store
11567,Steam
3501,PlayStation Store
22938,PlayStation Store
22938,GOG
22938,Steam
22938,Xbox Store
22938,App Store
1830,App Store
1830,Nintendo Store
1830,PlayStation Store
1830,Steam
1830,Xbox Store
9824,App Store
9824,Nintendo Store
9824,Xbox Store
9824,Steam
9824,Xbox 360 Store
11663,Xbox Store
11663,PlayStation Store
11663,Steam
11663,Nintendo Store
11663,GOG
11663,App Store
427930,Steam
14072,Steam
14072,Xbox 360 Store
2139,PlayStation Store
2139,Epic Games
2139,Nintendo Store
2139,Xbox Store
2139,Steam
2139,GOG
2139,App Store
19560,PlayStation Store
19560,Xbox Store
19560,Steam
19560,GOG
19560,Xbox 360 Store
12980,Steam
11425,Steam
58698,Epic Games
58698,PlayStation Store
58698,Xbox Store
58698,Steam
2055,PlayStation Store
2055,Steam
2055,App Store
2055,Google Play
10436,GOG
10436,Nintendo Store
10436,Xbox Store
10436,PlayStation Store
10436,Steam
10926,Nintendo Store
10926,Steam
10926,GOG
10537,PlayStation Store
10537,Epic Games
10537,Nintendo Store
10537,Steam
10537,Xbox Store
10537,GOG
15860,PlayStation Store
15860,Steam
15860,Xbox Store
15860,Xbox 360 Store
15860,GOG
15860,Nintendo Store
10281,Steam
10281,GOG
19369,PlayStation Store
19369,Steam
19369,Xbox 360 Store
19369,App Store
23191,GOG
23191,Steam
23191,PlayStation Store
23191,Nintendo Store
99,Xbox Store
99,PlayStation Store
99,Steam
99,Nintendo Store
99,Epic Games
4602,PlayStation Store
4602,Xbox 360 Store
4361,App Store
4361,Xbox Store
4361,PlayStation Store
4361,GOG
4361,Steam
4361,Nintendo Store
4361,Xbox 360 Store
10393,Steam
10393,GOG
19397,Steam
19397,GOG
9515,Xbox Store
9515,PlayStation Store
9515,Steam
4477,Xbox 360 Store
4477,PlayStation Store
4477,Steam
13570,Steam
13570,App Store
13570,Google Play
2131,PlayStation Store
2131,Steam
2131,GOG
2131,Xbox Store
2131,Nintendo Store
2131,App Store
244716,Steam
244716,PlayStation Store
244716,Xbox Store
372576,Steam
22508,Nintendo Store
22508,PlayStation Store
22508,Xbox Store
2889,PlayStation Store
2889,Xbox Store
2889,Steam
2889,GOG
2889,Nintendo Store
2889,App Store
2889,Google Play
2889,Epic Games
13387,Xbox 360 Store
13387,Steam
842,Xbox Store
842,Steam
842,PlayStation Store
17357,Steam
17357,Xbox 360 Store
19584,PlayStation Store
19584,Steam
19584,GOG
19584,Xbox 360 Store
906547,Nintendo Store
906547,Epic Games
906547,PlayStation Store
906547,Steam
906547,Xbox Store
4206,PlayStation Store
4206,Xbox Store
4206,Steam
4206,Xbox 360 Store
59023,PlayStation Store
59023,Nintendo Store
59023,Steam
59023,GOG
59023,Xbox Store
339961,Nintendo Store
339961,PlayStation Store
339961,Steam
339961,Xbox Store
13909,GOG
13909,Steam
13909,PlayStation Store
13909,Xbox 360 Store
18287,PlayStation Store
18287,Steam
18287,GOG
18287,Xbox 360 Store
18287,Google Play
18287,App Store
791638,Steam
791638,PlayStation Store
19568,Xbox Store
19568,Steam
19568,Xbox 360 Store
35561,Xbox Store
35561,Nintendo Store
35561,Steam
35561,GOG
35561,Xbox 360 Store
35561,PlayStation Store
12884,Steam
12662,Xbox Store
12662,Xbox 360 Store
12662,Google Play
12662,Steam
12662,App Store
12662,Nintendo Store
12662,GOG
4111,Steam
4111,Xbox 360 Store
61961,Nintendo Store
61961,PlayStation Store
61961,Steam
9736,PlayStation Store
9736,Steam
9736,GOG
9736,Xbox Store
9736,Epic Games
18185,Steam
17158,PlayStation Store
17158,Xbox Store
17158,Steam
12757,App Store
12757,Steam
58640,Epic Games
58640,PlayStation Store
58640,Nintendo Store
58640,Steam
58640,Xbox Store
61176,PlayStation Store
61176,Steam
61176,GOG
61176,Nintendo Store
61176,Xbox Store
2287,Steam
2287,GOG
2287,Google Play
2287,App Store
9495,Steam
31771,GOG
31771,Steam
4520,Xbox Store
4520,PlayStation Store
4520,Steam
4520,Xbox 360 Store
20992,Steam
5711,Xbox Store
5711,Steam
313843,Steam
445442,Steam
445442,itch.io
4186,Xbox Store
4186,Nintendo Store
4186,Steam
4186,PlayStation Store
17975,Steam
17975,Xbox 360 Store
17975,GOG
17975,App Store
17975,PlayStation Store
17975,Google Play
4483,PlayStation Store
4483,App Store
4483,Xbox Store
4483,Steam
4483,Xbox 360 Store
16856,Steam
7439,Steam
7439,Nintendo Store
7439,Xbox 360 Store
7439,Xbox Store
16649,Steam
3838,Steam
3838,PlayStation Store
3838,Xbox 360 Store
3838,Xbox Store
5706,Steam
5706,PlayStation Store
5706,Nintendo Store
5706,Xbox Store
15861,Steam
13512,Steam
28631,Xbox Store
28631,Xbox 360 Store
28615,Xbox Store
28615,Xbox 360 Store
5538,PlayStation Store
5538,Xbox 360 Store
13525,Steam
13525,Epic Games
13566,Epic Games
13566,Steam
13566,Nintendo Store
13566,GOG
